id,titles,artists,danceability,energy,acousticness,instrumentalness,tempo,dataset,cluster
5ANELxGmzSIa2UT8VD0plE,"Das Liebesverbot, WWV 38: Overture",Richard Wagner and  MDR Leipzig Radio Symphony Orchestra and  Jun Markl,0.3389999999999999,0.4429999999999999,0.6709999999999999,0.0364,121.768,N,8
1HIyKZjRHzklTaa8gaNJ2B,East Coast,Matt Lange,0.775,0.685,0.000663,0.7190000000000001,126.024,N,4
4HtR9BoUxuR43BhXmRFAYj,I Could Make You Mine,Dionne Warwick,0.423,0.1159999999999999,0.643,0.0,178.06400000000005,N,8
31vNgikvAmyYEyian4pKEi,A Theme for Little Animals,Nobukazu Takemura,0.805,0.0656,0.695,0.0306,159.937,N,3
5NFpJAXIJmgR0ZB9ZfBhWH,"Weihnachtsoratorium BWV 248, Part 1: Bereite dich, Zion, mit zärtlichen Trieben",Annette Markert and  Virtuosi Saxoniae and  Ludwig Güttler,0.41,0.075,0.981,0.0299,124.93,N,8
57izVJ5IVW90PX6gY2G7BZ,Mac Absorbs Reno Highlander - The Final Dimension,Diverse,0.157,0.278,0.777,0.887,81.649,N,11
6vCmpQDOcQXsRYJkwaJB0G,Variazioni brillanti on a theme from Donizetti's Anna Bolena in A Major,Mikhail Glinka and  Inga Fiolia,0.288,0.0819999999999999,0.987,0.8740000000000001,64.848,N,11
6zQKZlH507axiCrfaoqZh5,Way of the Sun,Archer Prewitt,0.291,0.385,0.593,0.0301,61.166,N,6
5Ivh33xa2wUfdDy136ciWs,World's Greatest Lover,Cheap Trick,0.3989999999999999,0.428,0.0155,0.0019,76.486,N,7
2If08h1mWlYXmYPUFcOJDQ,Romeo Delight - 2015 Remaster,Van Halen,0.45,0.941,0.0122,9.92e-05,106.521,N,7
2BTTZLsDTiw0WQ8mzOGjZG,"Suite espanola No. 1, Op. 47: No. 4. Cadiz (Saeta)",Isaac Albéniz and  Jorge Federico Osorio,0.337,0.0184,0.995,0.8440000000000001,84.182,N,11
5BvTkrRp14fTxsHJRPm7Hm,Panda,Richard Cheese,0.913,0.355,0.7170000000000001,0.078,108.037,N,3
2MaHHR0ZLaB76XayjEU0VK,Soita Humu-Pekka,Veikko Ahvenainen,0.757,0.351,0.603,0.261,167.903,N,1
70xPBc1dmvRjvKIXoSVxIg,You Don't Have To Cry,Kevin Thornton,0.787,0.4679999999999999,0.268,0.0,129.975,N,1
5zUcLtNcfzoiiiV3kWuD89,"Mystery Sonata X, The Crucifixion and Death of Jesus: I. Praeludium",Rebecca Harris and  Richard Stone and  Matthew Glandorf,0.351,0.0945,0.936,0.0592,112.693,N,6
6YiXjVcpXmt4tILE969eTV,Konami Code Love,Ohm-I,0.703,0.326,0.000371,0.000136,98.036,N,0
7cz9h9ogUs6B2zzsG8UTIb,LULLABY -2015-,"""DERLANGER""",0.271,0.972,0.000118,0.0,94.873,N,7
6c97ZTh9uTNP8UtGpBZc2z,"Symphony No. 4, ""Das Siegeslied"" (Psalm of Victory): I. Lento: Du gabst, Gott, einen gnadigen Regen",Havergal Brian and  Jana Valášková and  Slovak National Opera Chorus and  Slovak Philharmonic Chorus and  Echo Youth Choir and  Cantus Mixed Choir and  Brno Philharmonic Choir and  Slovak Radio Symphony Orchestra and  Adrian Leaper,0.163,0.0427,0.97,0.912,129.975,N,9
2xRQoxTwEO7LD0EMBZ7RjC,Random Rules,Kevin Morby,0.701,0.319,0.892,0.0001889999999999,111.683,N,3
3noJYVX5MDnv2JbhtM8Ojk,Midnight Sun - Lionel Hampton,Adam Makowicz,0.644,0.0444,0.994,0.941,86.74799999999998,N,2
2SMIBmUikuK6prkKGWKjud,"We Live A Long, Long Time",Jimmy Murphy,0.603,0.4270000000000001,0.365,0.0,102.389,N,3
5Ee1z2qqMT5wcZYi0oXShO,Tengo Que Dejarte Ir,Naty Botero,0.517,0.754,0.0848,0.000292,170.134,N,10
5km0yAidZ5e7MEaNTMddua,Memory Waves,Frank Panduh,0.317,0.774,0.00515,0.7879999999999999,87.964,N,12
0CxEX28H2I8lqivKfyjc74,Eight Pieces for Violin and Cello: vii. Menuet with 2 Variations,George Frederic Handel (1685-1757) and  Philharmonia Virtuosi and  Mela Tenenbaum and  Dorothy Lawson,0.5,0.0462,0.966,0.535,82.134,N,2
2WSOMOYSUe77A4yteiyVsY,Days Just Wave Goodbye,Smoking Popes,0.209,0.945,3.06e-06,0.728,145.459,N,5
1H8sY7mnaTVOwCFHmDOdud,Late September,Mandolin Orange,0.6729999999999999,0.19,0.8420000000000001,0.00298,119.585,N,3
4JX1in1sRkGeMxC7IGUrb6,Wonder Particle,Moskitoo,0.248,0.293,0.638,0.4589999999999999,75.12,N,11
3txsz61KWCPTewmB4tdRst,There Were Times,Vee Mukarati,0.609,0.685,0.778,4.52e-06,99.02,N,3
16flEBCtUF67V5yO0GxYWn,Hangin' Tough,New Kids On The Block,0.763,0.552,0.119,0.000695,90.775,N,0
7GYYZuAfKAxnPXt7GQnRbX,Too Bad For You,The Real Dionysus,0.831,0.408,0.0261,0.000125,90.029,N,0
5OhCHjlGRav5k5VDboBx4m,"Rusalka, Op. 114, Act II: Polonaise",Antonín Dvořák and  Slovak State Philharmonic Orchestra and  Kosice and  Robert Stankovsky,0.289,0.181,0.865,0.855,98.508,N,11
192TB5Em0LYIZ39FrfLQXp,"Piano Concerto No. 3 in C-Sharp Minor, Op. 80: II. Adagio -",Xaver Scharwenka and  Alexander Markovich and  Estonian National Symphony Orchestra and  Neeme Järvi,0.26,0.0727,0.978,0.92,140.991,N,9
41xU2wrgiXywNKq6BFiNvH,Song For Julia,Ray Rivera,0.602,0.158,0.611,1.76e-05,135.208,N,3
1Cl2WIVD53nA9fV8zhTW5W,Great Big Sled,Rockabye Baby!,0.5760000000000001,0.472,0.165,1.26e-06,180.021,N,10
5qPPyFtHcWIiynxzP5zSq7,New Thang (From the Original Motion Picture Soundtrack 'Uncle Drew'),French Montana and  Remy Ma,0.767,0.802,0.0505,0.0,120.676,N,1
0W6mORS3jlsWRFFT4Jz50L,Pepita (polka),Francisco Tárrega and  Tom Kerstens,0.421,0.0512,0.995,0.877,136.279,N,9
617oVy88dG32UmmMklDTN9,Middle Finger,JR Writer,0.821,0.72,0.0056799999999999,0.0,140.062,N,1
3yAZNYjpmw9Kpdz5KMzdRm,Ndakuvara (feat. Sam Mtukudzi),Max Wild & Sam Mtukudzi,0.845,0.442,0.412,0.000323,104.955,N,0
0787SRBRffS0T9vuPlkMKU,A Tapestry of Twirling Matter,John Hilsen,0.48,0.294,0.975,0.913,172.92700000000005,N,9
5gkW4nBcvub1AdWLdtHlyT,Nest,Lir,0.391,0.632,0.288,0.0,75.89399999999998,N,7
2ZW6ZSA6YLDi2wWF4uvIhO,I Got What You Like feat. Miami,Jay Tee,0.596,0.8809999999999999,0.0785,0.0,99.883,N,7
5WeWx1EkC5KwUgxVQfb5hq,Clayton [Intro],The Very Girls,0.261,0.2189999999999999,0.873,0.88,78.88600000000002,N,11
5mLNzTZcZe3PCQu4QpLMHW,Maria Espejo,Fidel Funes Y Su Marimba Orquesta,0.76,0.8640000000000001,0.371,0.0,105.018,N,0
5cVF4wMc3fV01GDpF1dwKL,The Stakes Is High,Black C and  Big MoMo,0.8340000000000001,0.772,0.148,0.0,96.972,N,0
4koxwNZMiarOrKnozEBwge,Join Us,Gitar,0.778,0.5329999999999999,0.589,0.0,60.576,N,0
7v7j50sQaZh4hcShpilFbc,Sunny Jim,James Gordon,0.716,0.6,0.659,0.0,123.023,N,3
2SnJmKJAp8fPJ9WV5eqs6g,A Flor e o Espinho,Nelson Cavaquinho,0.5479999999999999,0.589,0.561,0.0,86.859,N,3
20qGpPzujQeWfYgnDckxWa,Call of the Frostwolves – I. Slave,Graveshadow,0.4479999999999999,0.944,0.00425,1.810000000000001e-05,130.168,N,7
01EEzKW5vFxI6AOtrCLBZK,Tweeds,Shanks and the Dreamers,0.312,0.351,0.969,0.901,92.963,N,11
1GOzDSEkqPgoXAPGBasynK,I Mean You - Live at the Jazz Standard,Frank Morgan,0.4320000000000001,0.505,0.365,0.0301,91.528,N,7
60ApY9Rk8VaXwyaY6KgJbj,Blue Cool,Duncan Millar,0.589,0.472,0.5489999999999999,0.855,81.01899999999998,N,2
7akLPJiwir4MIFMrsWEkA3,Look Like,JGreen,0.5770000000000001,0.4539999999999999,0.0158,0.0,149.644,N,1
1FE3GEmyJGNlajN4mIFyrw,I Was Made to Love Her,Trijntje Oosterhuis,0.6659999999999999,0.828,0.31,3.05e-05,104.071,N,0
0432wCkrudHQbREi2jVCwu,My Machiavellian Girl,Anthony,0.588,0.96,0.00236,0.609,136.875,N,4
4IYP5A52jW3psmkD4Qa4Ob,D-Generation X,WWE and  Jim Johnston,0.44,0.5529999999999999,0.00684,0.00345,173.606,N,10
6UJtAXRPvYFOLPAqA14maz,1966 - Unmixed Version,Z-Planet and  Mc Armstrong,0.809,0.614,0.0026899999999999,0.879,120.006,N,4
5SPV5lj4VXsWZWVV93xdso,Lied der Jenny (with Max Raabe),Kurt Weill and  Palast Orchester and  Max Raabe and  H.K. Gruber,0.504,0.245,0.984,0.245,87.711,N,6
2nwNUsO7s26Ny9ADi8qMhO,Step Back,H-Blockx,0.568,0.98,0.032,1.23e-06,92.689,N,7
2yEyF1IVApmhPObxSnkRaQ,Witch,Buffering the Vampire Slayer,0.8290000000000001,0.3829999999999999,0.8370000000000001,1.1e-06,136.185,N,3
0HLn8ktgHR2RITpmtc9VRW,Euphoria,Sarah Slean,0.602,0.45,0.0934,0.0,123.513,N,1
7bTxeuM6sDMbP4WlYebArv,Symphonic Etuden Op.13: VI. Scherzando (4Th Variation),Stefania Passamonte,0.5489999999999999,0.0768,0.996,0.884,107.555,N,2
0D2f6ZXATdwnX2Bf3B9Uiv,I Guess,Fastbacks,0.344,0.898,0.000483,0.0941,101.879,N,7
1JZurHLx0ftvFyrArZzB61,Du Lever Bara En Gång - Live,Bedårande Barn,0.291,0.8109999999999999,0.0071,0.0040799999999999,164.53400000000005,N,10
2RForfn6okbiUjo1Vn01v8,John Fahey Commemorative Beer Can,Bill Orcutt,0.465,0.55,0.8140000000000001,0.866,135.024,N,2
1Ehhvb9CdMYjUQeV1IrizA,"Ricciardo e Zoraide, Act I: Scaccia ogni tema - Che veggo!",Gioachino Rossini and  Randall Bills and  Alessandra Marianelli and  Maxim Mironov and  Virtuosi Brunensis and  José Miguel Pérez-Sierra,0.473,0.0632,0.979,0.0,107.459,N,6
5OvYpQZiaabQxwcJHRdxKL,Denial of Life - Rehearsals 08-20-1986,Death,0.147,0.922,1.23e-05,0.764,104.674,N,12
4QMnLNKNy8tns3DbxvovXm,Did You Think to Pray?,Paul Cardall,0.186,0.155,0.846,0.879,82.67399999999998,N,11
1vHwi2cZd0xkQhyXsLfvuG,Mr. Blue Sky,Electric Light Orchestra,0.382,0.359,0.609,1.43e-06,81.82300000000002,N,6
4w1UqVYUHpWMOL2NKhNNIw,"We Exist, Entwined",Black Tape For A Blue Girl,0.426,0.476,0.8290000000000001,0.742,96.1,N,2
73mtAq4jS01JQHi9tJF62P,Sense of Direction,Infected Mushroom,0.481,0.486,0.4920000000000001,0.297,174.071,N,8
3GPUviLl2DY4YDsaUu6sMP,"Before the Kiss, a Redcap",Blue Öyster Cult,0.613,0.703,0.337,0.0368,125.502,N,1
6a9AGv5D5iJd9KuCNFe7ba,Don't Fence Me In,The Okee Dokee Brothers,0.71,0.495,0.4539999999999999,0.000222,118.96,N,3
1jvx7g3UqfX5Qctfdszi9M,Children's Corner: II. Jimbo's Lullaby,Claude Debussy,0.32,0.00291,0.994,0.969,118.813,N,9
2zz1MxGs1oyU3uYP0QRuC0,Knights of Shame,AWOLNATION,0.73,0.295,0.0324,0.00215,99.987,N,0
6tZJw76T3k08g3nzUBKl69,Just Once More - Extended Dirt Mix,The Juan Maclean,0.695,0.8690000000000001,0.00101,0.797,124.007,N,4
5s2FbBONbq294e4KsOnjaq,Timberland / I Die,E,0.413,0.826,0.7559999999999999,0.000511,105.656,N,7
5WfzAJnRHt9EGNpthMTlj9,Burden of the Flesh,Circle of Sighs,0.304,0.65,0.52,0.285,91.863,N,7
7szhu3irHZbL9MvVSohnUQ,Gilded Cage,Mojo Radio,0.348,0.634,0.00511,0.00397,144.07,N,10
674QaF962A5fl1u5OYDKKX,Hidden Track,Maeve Hughes,0.0,0.0,0.0,0.0,0.0,N,6
3VQB6ThMhpzIZmfeHyVGxq,Candide: It Must Be so (Arr. M. Halling),Peter Asplund and  Dalasinfoniettan,0.1639999999999999,0.136,0.94,0.925,85.027,N,11
7bhqleAlNaLpXj2wEbXZQo,Astral Traveling,CZARFACE and  MF DOOM and  Vinnie Paz,0.586,0.516,0.0639,1.98e-06,88.99600000000002,N,0
0Ehm0Jl9UQW5n1IDXx59GI,Excerpt with Narration and Sound Effects – Island in the Sky,Emil Newman,0.255,0.271,0.0834,0.00256,106.618,N,7
30nPGK2kWS3cuWfmwAA3xl,Blood,Kammerflimmer Kollektief,0.159,0.362,0.805,0.00276,148.614,N,8
6XSkO8ezsQfQz0mTlMokPw,Old Bloopbeard's Tale,Dead Kid Harvester,0.336,0.504,0.8059999999999999,0.000158,83.37799999999999,N,6
2nCeU4cg4GNtt24O2H4QkV,If I Were Me,Andy Dimacale,0.569,0.69,0.4539999999999999,0.0,99.927,N,0
1mhytuUJ8UBOGvwS3doprw,Cassiopeia,Bear McCreary,0.0978,0.268,0.792,0.846,85.359,N,11
4BmSfFYpwHRlibaN5wIYuT,Mercury Rain,Carl Verheyen Band,0.546,0.172,0.944,0.8640000000000001,89.927,N,2
4GDhJN2w2fLMovXBvjWywV,Washpoppin,Cardi B,0.562,0.637,0.0767,0.0,111.814,N,7
2gV6F9ng7wzc0BrhnKK5M9,Foxhounds and Fiddles,Flashback,0.633,0.644,0.517,0.0133,132.532,N,1
7uvnGQ8H8G48JDJJm1Wr6C,Aishiteru,Ekko,0.363,0.0981,0.951,0.795,71.395,N,11
2NnUpWdobepB3TPCHqe1ff,"Fuge Nr. 23 H-Dur, BWV 892",Johann Sebastian Bach and  Roger Woodward,0.332,0.177,0.993,0.89,137.312,N,9
77nlZW2bR1SDQnTjTBaZVj,Judas - Binary Division Mix,Schwarzblut and  Binary Division,0.502,0.925,0.000155,0.00094,120.031,N,7
5AX8FSFw7I6lTzYZUpMuza,Can't Hear You Now,Mike Shinoda,0.7,0.5579999999999999,0.0199,0.0,99.055,N,0
51tNKb76JcepSgTOXPnRo9,Lost Forever,Ceremony,0.078,0.919,2.47e-06,0.857,82.46,N,12
76mh6N1scGCkJIlb2VOMJ5,Âme fifties,Alain Souchon,0.611,0.504,0.0196,0.00868,127.922,N,1
17lUHaGTXDYCdP5FLx8VB0,Cold Eyes Of Grey,Merciless,0.26,0.996,1.75e-05,0.0004309999999999,137.722,N,10
2ZQZFebGdencW85IxLcuV1,Mailbox,SoulHat,0.586,0.6890000000000001,0.245,0.000244,127.171,N,1
54zlk9Lmw8cNHyIX5bTuGd,Clever Devil,Blood Feathers and  Mazarin,0.445,0.397,0.0541,0.113,113.57,N,7
676uISWVyXHBkNxo9SLteI,28/06/00,Lackluster,0.371,0.5920000000000001,0.0279999999999999,0.0107,63.01300000000001,N,7
2AmEPE041ByXKpMuNGlfPf,Blues On 5th Avenue,Patrick Yandall,0.816,0.655,0.3879999999999999,0.8009999999999999,102.015,N,4
1V2GLmfVPjysesonFd4jXw,I Hear Them All,MadPolecats,0.46,0.6679999999999999,0.433,0.0,93.237,N,7
5hBRI8g589ymFl9Qk4ObIB,The Modern Things,Rockabye Baby!,0.6629999999999999,0.161,0.991,0.852,144.02,N,2
4vQPiABCwU6YdB6Z6fn9uc,Ocean's Lullaby,Melodic Intersect and  Zohaib Hasan and  Hans Utter and  Enayet Hossain,0.416,0.67,0.665,0.8959999999999999,82.912,N,2
3VhY0g2QEdo66brp6OlBAm,Piano Music for Lucy,Julie Byrne,0.149,0.0025,0.918,0.953,106.203,N,11
128A9heGrUAQArDc59bd9Y,Some People Do - Meow Mix,Old Dominion,0.701,0.185,0.8059999999999999,0.00107,112.827,N,3
79JXD0Avn3iqfbKBjbHdbR,I Know Better,John Legend,0.369,0.422,0.802,1.31e-06,100.508,N,6
29dNgqzSxfHWLAcUH7pXSW,Comeback Kid,Surefire,0.532,0.942,0.000222,6.18e-06,130.02200000000002,N,7
0WWYfpmlCMrqygkHbuC94B,Doorbell,The Fat Man and Team Fat,0.0998,0.122,0.89,0.8809999999999999,67.208,N,11
6cfOBkuyChPMzpHZ8y3qog,Black,Sole And The Skyrider Band,0.375,0.8540000000000001,4.17e-05,0.146,141.159,N,10
50GLxLmJxqJY8ddOS8q6xo,Not As Strong,Austin Young & NO difference,0.491,0.795,0.00297,0.00295,126.131,N,7
7AkXu1IiZwYcMhrVrtjS7s,Wake up and Change!,Exit 13,0.264,0.96,3.75e-06,0.894,124.429,N,12
2FIdZbRfJOJfgo04lWgHL6,Interstellar Nut Guy's Low Ways,Carneyball Johnson,0.254,0.275,0.966,0.0852,78.134,N,6
1I3ZAmPmbFV78oNKnibOiW,Jumpin on a Jet,Future,0.8240000000000001,0.595,0.0571,3.700000000000001e-06,140.039,N,1
5LTu7EzFnXcwtYpknC8Ghf,Eight Bit Squish,Knova,0.7490000000000001,0.579,0.00324,0.857,95.014,N,4
4LMYjZddRlB5YGFVakzJGY,Draw the Line,Fiona,0.547,0.6809999999999999,0.0856,0.0,139.145,N,1
2cifYvCqZ9IsTu0dU9UEnX,Doing It Better,Blush,0.7090000000000001,0.841,0.0355,0.0,125.011,N,1
5NOC6WmFmTh5HyjwmiY0g2,She's Bananas,Left Wing Fascists,0.653,0.7979999999999999,0.00168,0.031,135.02100000000002,N,1
3i5hS7RLwlgvcT060ExHZS,Loosen Your Grip,Silent Natives,0.6579999999999999,0.649,0.05,0.0,146.025,N,1
2yruBTojwPPUYEbhW4sain,Self Destroyer,Soundshok,0.186,0.857,0.0038,0.923,197.492,N,5
4f01S9KFymA9SdiSa97MmC,Of Mars and Venus,Mack Avenue SuperBand,0.445,0.407,0.923,0.79,131.361,N,9
5eTTx44rBz2QPojC9lFdZL,Alianait,The Jerry Cans,0.477,0.838,0.0105,0.0,134.2,N,10
6yy5wSRm2XzL99BBkhTScH,We're Irish Tonight (Hung Over in the Morning),Sligo Rags,0.601,0.792,0.385,0.0,97.532,N,0
7KgMlLCLZODwo702YTe61M,Rockin' Rocket,Vanessa Trien,0.444,0.629,0.0988,0.0,170.355,N,10
7Ek76y7Tc07PmVObpYoxWb,Walk the Thin Line,Nir Shoshani,0.7709999999999999,0.6559999999999999,0.00133,0.877,126.991,N,4
4zkPioWwlzUPn0Xi7huaM5,Coupe De Ville,Si Cranstoun,0.569,0.7979999999999999,0.45,0.0,160.599,N,1
7KoHGmAwTfAPRldKMNkxXT,Fearless,Thomas Bergersen,0.46,0.892,0.0327,0.327,160.099,N,10
4UDHAkOfY2WKh6lw0oN7lN,Huck And Jim,Franz Ferdinand,0.3989999999999999,0.6609999999999999,0.00642,0.00112,106.967,N,7
1xcSsUNd3lou2rpO3oDYRk,"The History of Jazz According to Mary Lou - Recorded Live, May 8, 1977",Mary Lou Williams,0.449,0.364,0.977,0.785,93.083,N,2
75zFyajUOmpIO49AqJt4eM,You Can't Let Go and Still Hold On,Shane Murphy,0.765,0.784,0.0607,0.0491,102.962,N,0
1e2ZMjzddR3rl0w2dgmJye,"Bring a Torch, Jennette Isabella (arr. K. Chapman)",Traditional and  Keith Chapman and  Philadelphia Brass and  Peter Richard Conte,0.143,0.1989999999999999,0.8809999999999999,0.794,101.71,N,11
3V8AByKD3unXLaPh5bcAGv,"Symphony No. 4 in E-Flat Major, WAB 104, ""Romantic"" (1886 version, ed. L. Nowak): I. Bewegt, nicht zu schnell",Anton Bruckner and  Philharmonie Festiva and  Gerd Schaller,0.0916,0.0678,0.966,0.7859999999999999,65.347,N,11
1Deq5pZzyyEBRNYD8r3Y7t,Katharina,Deep Forest,0.4320000000000001,0.3779999999999999,0.584,0.91,133.876,N,9
17IBmFXae9GvLQiyQDDpvk,Underfed,Hefner,0.604,0.444,0.275,0.00426,165.106,N,1
6kMlhM3Ykz0SPvKNoxe9GF,Germanicus: Act II: Am Abend findet sich Agrippina,Georg Philipp Telemann and  Olivia Stahn and  Elisabeth Scholl and  Matthias Rexroth and  Friedrich Praetorius and  Albrecht Sack and  Henryk Bohm and  Tobias Berndt and  Dieter Bellmann and  Saxon Baroque Orchestra and  Gotthold Schwarz,0.523,0.0592,0.86,0.0,153.039,N,8
0ob7i4ksBmOTqNdOvh6aHw,"Goldberg Variations, BWV 988 (arr. B. Labadie): Variation 4: a 1 Clav.",Johann Sebastian Bach and  Bernard Labadie and  Les Violons du Roy,0.349,0.178,0.933,0.716,206.058,N,9
7zjbvYJMa6B0gbTocDL7zr,Godz of Thunder,Malice,0.457,0.7829999999999999,0.000676,0.000243,108.366,N,7
0rUvfPa2dkp5wODfZQxZkE,Azogue En Vergel,Saurom,0.444,0.903,0.00271,0.000759,102.515,N,7
0pK2aaWcBf4ZmO8WiCLe87,Sincerity,Martin George Selwood,0.597,0.528,0.173,0.41,99.897,N,0
20MNhF7uwgYrTbrpsVKqG9,Find Your Honor,Aleksandar Dimitrijevic,0.4920000000000001,0.555,0.0379,0.0239,94.043,N,7
2X5C9LSl7d4AGsg4HTUprf,Another May,Goth Mountain,0.614,0.545,0.308,0.0528,115.108,N,0
0VVcT2cD4YH4Dlb6YjzsB0,Over To My House,Elvie Thomas & Geeshie Wiley,0.387,0.446,0.758,0.0,172.92,N,8
0l3J51gxQCVK02CVhEN74c,Catacombs & Mausoleums,Frank Petruccelli,0.127,0.121,0.00236,0.57,72.758,N,11
6LBmhf0f9YImrJNTqPAvD3,"Weekend Lover - 7"" Remix",Odyssey,0.6629999999999999,0.725,0.511,3.79e-06,112.485,N,0
4dCuBADEBwlBL0SVpkHuNy,Los! Los! Los! (Saga of Tanya the Evil),Selphius,0.653,0.955,0.0868,0.0,118.96,N,1
4xoYKG27a5JgptqLbbgmOz,Lovewasinme - Khan Remix,Wild Style Lion feat. Kim Gordon and  Kim Gordon and  Khan,0.69,0.5760000000000001,0.0461,0.917,127.994,N,4
5Ior3esmK5iw0wTaFe1Sc9,Good Morning Mr. Breakfast,Nightlights,0.395,0.951,0.000425,0.0002,154.855,N,10
7ncylYI7rkERJUB1OQyp2U,Слезы,IC3PEAK,0.664,0.545,0.487,8.01e-05,127.03,N,1
7qQepcwyiLK3DxrZFH3Pz8,A Sodomita,SES,0.631,0.8490000000000001,0.0495,0.0,139.912,N,1
4vHPDKs1R1MrQ9VOGlJhXk,Super Mario,Macky,0.888,0.579,0.153,0.0,128.02700000000002,N,1
60mlLeR7sUaOpBaF5oQgPp,"Cello Concerto in E Minor, Op. 85: IV. Allegro - Moderato - Allegro ma non troppo",Edward Elgar and  Jacqueline du Pré and  Daniel Barenboim and  Philadelphia Orchestra,0.136,0.102,0.887,0.816,77.797,N,11
2QhxMCvqdkbcnLUw1ixcXD,Pictures at an Exhibition: Promenade,Modest Mussorgsky and  Sa Chen,0.494,0.223,0.995,0.868,108.898,N,2
4c3bGtiP0Q8bUOQQzcvtyT,ckaif,Lovesliescrushing,0.436,0.779,0.981,0.947,145.60299999999995,N,9
1jcfhcljya4LJjTIOjkU8i,Via Dolorosa,Tatiana,0.312,0.276,0.916,4.27e-06,79.928,N,6
4x7iTxvfTLdPZM8HDv6ZpU,My Beloved Spake,Patrick Hadley and  Choir of Jesus College and  Cambridge and  Mark Williams,0.114,0.0805,0.982,0.051,94.823,N,6
7gWiHSeWM6f1cv6Y7Dznmw,"Piano Concerto No. 2 in G Minor, Op. 16: III. Intermezzo: Allegro moderato",Sergei Prokofiev and  Kun-Woo Paik and  Polish National Radio Symphony Orchestra and  Antoni Wit,0.41,0.146,0.972,0.883,99.703,N,2
3QHmfN6Zn5T5mNDuYfoqBi,Too far to reach,Fallen From Grace,0.55,0.81,0.0865,2.12e-05,77.536,N,7
3cHzITZrP2gSlelA8hHsHU,Take a Look at Me Now,Tony Mitchell,0.5329999999999999,0.738,0.0152,1.6e-06,79.954,N,7
6tyLBFi1ovbfVRBexIcugs,You Meant the World to Me,Taylor Dayne,0.628,0.72,0.0496,0.0,160.715,N,1
0S0zUb30RkPWCrUdzdkfKB,Talent Show - Demo Version,The Replacements,0.57,0.933,0.11,0.0,159.105,N,10
6ZKvwaXPugGAgAptflSJAs,Disciples of Morgana,Sandbox Interactive and  Jonne Valtonen,0.364,0.36,0.855,0.778,87.10600000000002,N,2
5DGJDwpovoERKa6whqbXSM,"Symphony No. 2 in D Major, Op. 73: II. Adagio non troppo - L'istesso tempo, ma grazioso",Johannes Brahms and  Helsingborg Symphony Orchestra and  Andrew Manze,0.0846,0.0594,0.963,0.9,83.86200000000002,N,11
3vGUltPfCOZptNVLYxeBFO,Wonderin',Grady Rivers,0.7759999999999999,0.411,0.435,1.11e-06,115.008,N,3
3oYyydBtscGSSI8fhmYwlW,Motionless,Die Sektor,0.439,0.928,0.000102,0.925,135.959,N,5
5OPFJAgoygEfIt46AkGp86,Middle of Tx,California Guitar Trio,0.526,0.318,0.54,0.8170000000000001,138.101,N,2
30Y7TsbKn1zDJGWDJYp2MT,Single-Bells,Kristina Bach,0.725,0.705,0.216,0.0,136.958,N,1
2RADGU0VEg7HVPt0VmtV6F,"Missa alla brevis, BuxWV 114: Gloria",Dietrich Buxtehude and  Theatre Of Voices and  TOV Band and  Paul Hillier,0.187,0.177,0.989,0.0162,138.14,N,8
2NFRvmSpKrAV0KEbllalD3,Uncloudy Day,J.D. Jarvis,0.6,0.365,0.6409999999999999,1.74e-05,98.567,N,3
7u9B54HORkpsDZRA31MrwP,Loveshine,John Corabi,0.637,0.797,0.2019999999999999,0.0,98.986,N,0
2fGfINvDRqP5vIGTckPzLW,Samson,Matt McGinn,0.447,0.8109999999999999,0.828,0.0,69.14699999999999,N,7
2v2yvpg357lxOn5QX8tS04,To Find a Woman,Nations,0.542,0.826,3.63e-05,0.425,102.06,N,7
6uhfkLaV5dSOvP8bKrHLTW,Ni Quemando las Cobijas,Bronco,0.7390000000000001,0.5329999999999999,0.233,0.0,91.193,N,0
6WYc4fVN4tOvZsLis4AAtb,Circus,Z-plan,0.3429999999999999,0.612,0.132,0.0,170.261,N,10
0n47S0XnIh1SD462TDLqwq,Minute By Minute - Live,Stanley Clarke,0.583,0.6859999999999999,0.037,0.57,99.925,N,4
2OtKQIPx5qiHaPoGgdXKVY,Respect,Tha Dogg Pound,0.659,0.794,0.00925,2.8e-06,190.552,N,10
1919althZqJ3oF1HOydWFY,Remember Narration,Trans-Siberian Orchestra,0.76,0.3329999999999999,0.6890000000000001,0.0,134.691,N,3
6bP8RPru44GEqlNb3n5oDE,Time After Time,Harambee,0.595,0.288,0.86,0.0,120.042,N,3
3gLCXL9DH8hCDGPKzRlRuJ,Chi'nde dara la bose al solfizar,Andrea Gabrieli and  I Fagiolini and  Robert Hollingworth,0.381,0.191,0.908,0.0,116.896,N,6
4yQtlDyqZZMFg4NV9luuXx,Like a Fool - Live,Superchunk,0.128,0.5479999999999999,0.0195,0.324,168.187,N,10
2mMATKJ3G199FJlztCGHYj,Rose Window,Alex Cline Ensemble,0.143,0.162,0.764,0.82,80.433,N,11
4PGAZBQJM7umhoVu4JuGTa,ONE OF US,Osborne,0.485,0.457,0.0119,7.61e-06,87.505,N,7
5ISrBiJy0WqcSTUbKcoWf7,Intro,Kidz In The Hall,0.421,0.547,0.0748,1.68e-06,171.50799999999995,N,10
2lJGUOcbWm90FhyFbBGFgl,Lone Dogs,Rench,0.7659999999999999,0.613,0.467,0.0018,109.004,N,0
